# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 2 6999 1 0 0 1
 8.000000E+00 4 6999 3 0 0 1
 1.200000E+01 2 6999 0 1 0 1
 1.600000E+01 5 6996 2 2 0 1
 2.000000E+01 11 6995 8 0 1 2
 2.400000E+01 13 6995 9 1 1 2
 2.800000E+01 16 6991 11 2 1 2
 3.200000E+01 18 6984 13 0 3 2
 3.600000E+01 21 6980 11 2 5 3
 4.000000E+01 38 6965 24 6 5 3
 4.400000E+01 49 6952 36 1 6 6
 4.800000E+01 68 6943 53 1 6 8
 5.200000E+01 81 6929 53 7 8 13
 5.600000E+01 114 6905 79 12 9 14
 6.000000E+01 124 6873 84 7 15 18
 6.400000E+01 168 6851 115 9 22 22
 6.800000E+01 236 6802 163 23 25 25
 7.200000E+01 286 6745 202 23 27 34
 7.600000E+01 318 6690 220 26 30 42
 8.000000E+01 417 6607 293 36 34 54
 8.400000E+01 489 6521 344 41 39 65
 8.800000E+01 661 6420 470 57 49 85
 9.200000E+01 865 6291 609 71 60 125
 9.600000E+01 1100 6130 769 88 74 169
 1.000000E+02 1383 5923 939 137 93 214
 1.040000E+02 1822 5633 1276 153 121 272
 1.080000E+02 2224 5280 1530 194 151 349
 1.120000E+02 2733 4855 1857 233 200 443
 1.160000E+02 3404 4396 2301 279 252 572
 1.200000E+02 4178 3842 2785 345 332 716
 1.240000E+02 5073 3251 3317 433 410 913
 1.280000E+02 6279 2588 4087 562 509 1121
 1.320000E+02 7225 1893 4553 661 618 1393
 1.360000E+02 8483 1311 5228 783 758 1714
 1.400000E+02 9766 845 5835 915 900 2116
 1.440000E+02 10697 501 5997 1043 1065 2592
 1.480000E+02 11787 274 6113 1268 1298 3108
 1.520000E+02 12562 158 5931 1412 1530 3689
 1.560000E+02 13229 84 5655 1458 1788 4328
 1.600000E+02 13476 49 5019 1448 2063 4946
 1.640000E+02 13765 27 4297 1496 2347 5625
 1.680000E+02 13632 15 3326 1437 2635 6234
 1.720000E+02 13521 11 2511 1258 2900 6852
 1.760000E+02 13333 5 1776 1068 3098 7391
 1.800000E+02 13221 4 1267 839 3299 7816
 1.840000E+02 13054 3 791 663 3447 8153
 1.880000E+02 12953 2 468 522 3548 8415
 1.920000E+02 12900 2 290 348 3626 8636
 1.960000E+02 12858 2 164 237 3678 8779
 2.000000E+02 12855 2 96 165 3723 8871

#Simulation ended (eff.: 0.961946, detail below)
	#Events: 467677
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
