"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 19 12741 9 7 1 2
"3" 8 21 12739 11 2 4 4
"4" 12 23 12737 13 0 4 6
"5" 16 25 12734 12 3 4 6
"6" 20 30 12728 13 4 6 7
"7" 24 35 12725 17 3 6 9
"8" 28 38 12722 19 3 6 10
"9" 32 41 12719 18 5 7 11
"10" 36 49 12710 20 8 7 14
"11" 40 55 12705 22 8 10 15
"12" 44 63 12697 22 10 13 18
"13" 48 70 12689 25 6 14 25
"14" 52 78 12680 32 5 14 27
"15" 56 87 12672 35 7 15 30
"16" 60 93 12663 33 9 18 33
"17" 64 104 12655 36 8 20 40
"18" 68 115 12643 40 10 21 44
"19" 72 128 12630 38 17 22 51
"20" 76 137 12622 38 14 26 59
"21" 80 150 12609 43 15 27 65
"22" 84 158 12602 40 11 32 75
"23" 88 161 12597 30 14 34 83
"24" 92 169 12589 28 15 37 89
"25" 96 183 12577 36 12 40 95
"26" 100 192 12568 37 12 43 100
"27" 104 198 12559 37 14 44 103
"28" 108 211 12549 40 14 48 109
"29" 112 224 12536 41 15 52 116
"30" 116 236 12522 39 18 58 121
"31" 120 252 12507 50 12 60 130
"32" 124 259 12499 43 17 65 134
"33" 128 270 12488 43 17 67 143
"34" 132 281 12477 39 18 73 151
"35" 136 289 12467 34 21 73 161
"36" 140 305 12453 39 19 75 172
"37" 144 319 12440 41 25 76 177
"38" 148 333 12426 44 25 81 183
"39" 152 340 12417 37 29 83 191
"40" 156 350 12409 38 20 88 204
"41" 160 360 12400 32 20 92 216
"42" 164 381 12378 48 15 96 222
"43" 168 384 12375 37 15 100 232
"44" 172 397 12362 39 19 102 237
"45" 176 407 12352 34 19 108 246
"46" 180 419 12340 38 13 111 257
"47" 184 423 12334 36 13 112 262
"48" 188 428 12327 26 19 115 268
"49" 192 441 12316 31 14 116 280
"50" 196 450 12309 34 11 120 285
"51" 200 456 12304 31 14 121 290
