"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127483 17 5 1 4
"3" 8 37 127472 27 4 1 5
"4" 12 48 127460 35 4 2 7
"5" 16 58 127449 40 5 2 11
"6" 20 80 127424 52 7 4 17
"7" 24 106 127400 70 13 5 18
"8" 28 144 127364 92 17 7 28
"9" 32 176 127330 113 20 11 32
"10" 36 253 127253 167 29 15 42
"11" 40 329 127171 214 42 18 55
"12" 44 427 127070 280 47 28 72
"13" 48 561 126933 361 66 34 100
"14" 52 711 126779 460 78 47 126
"15" 56 934 126545 607 97 60 170
"16" 60 1205 126282 759 122 89 235
"17" 64 1556 125927 977 148 121 310
"18" 68 1946 125518 1206 192 152 396
"19" 72 2468 124975 1495 255 206 512
"20" 76 3121 124297 1885 310 265 661
"21" 80 3986 123435 2415 408 337 826
"22" 84 5042 122321 3058 535 421 1028
"23" 88 6435 120907 3885 696 561 1293
"24" 92 8238 119076 5026 867 701 1644
"25" 96 10399 116806 6316 1141 877 2065
"26" 100 13146 113997 7951 1399 1133 2663
"27" 104 16683 110369 10064 1763 1429 3427
"28" 108 20959 105999 12544 2271 1822 4322
"29" 112 26073 100797 15398 2836 2335 5504
"30" 116 32359 94365 18954 3502 2947 6956
"31" 120 39545 87040 22645 4346 3717 8837
"32" 124 47721 78674 26534 5434 4669 11084
"33" 128 56994 69280 30645 6659 5852 13838
"34" 132 66793 59251 34482 7863 7280 17168
"35" 136 77242 48716 37907 9343 8963 21029
"36" 140 87387 38473 40089 10835 10829 25634
"37" 144 97029 28853 40952 12016 13071 30990
"38" 148 105432 20401 40002 13102 15467 36861
"39" 152 112490 13488 37312 13947 18148 43083
"40" 156 117702 8398 32964 14308 20893 49537
"41" 160 121395 4950 27619 14040 23696 56040
"42" 164 123723 2831 21797 13342 26352 62232
"43" 168 125137 1619 16187 12043 28854 68053
"44" 172 126036 949 11469 10385 31053 73129
"45" 176 126573 568 7724 8510 32942 77397
"46" 180 126883 361 4980 6682 34435 80786
"47" 184 127097 255 3161 4983 35530 83423
"48" 188 127202 187 1899 3625 36334 85344
"49" 192 127296 149 1143 2481 36911 86761
"50" 196 127347 127 664 1675 37305 87703
"51" 200 127369 115 405 1052 37584 88328
