# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 16 99987 6 2 3 5
 8.000000E+00 18 99983 8 2 3 5
 1.200000E+01 22 99976 11 2 3 6
 1.600000E+01 21 99976 10 1 3 7
 2.000000E+01 25 99974 12 3 3 7
 2.400000E+01 28 99968 14 3 3 8
 2.800000E+01 35 99961 20 2 4 9
 3.200000E+01 41 99960 20 6 5 10
 3.600000E+01 46 99950 23 6 5 12
 4.000000E+01 65 99936 41 7 5 12
 4.400000E+01 81 99918 50 12 5 14
 4.800000E+01 92 99893 51 19 7 15
 5.200000E+01 138 99842 92 18 10 18
 5.600000E+01 162 99809 106 14 15 27
 6.000000E+01 223 99754 133 28 19 43
 6.400000E+01 271 99692 160 33 22 56
 6.800000E+01 344 99607 198 38 32 76
 7.200000E+01 440 99501 249 62 40 89
 7.600000E+01 547 99340 310 56 65 116
 8.000000E+01 739 99185 435 81 77 146
 8.400000E+01 960 98931 570 106 91 193
 8.800000E+01 1193 98614 698 140 116 239
 9.200000E+01 1518 98257 879 182 145 312
 9.600000E+01 1948 97780 1140 234 191 383
 1.000000E+02 2485 97181 1457 283 237 508
 1.040000E+02 3240 96376 1894 373 312 661
 1.080000E+02 4059 95326 2358 469 400 832
 1.120000E+02 5184 94069 2996 613 509 1066
 1.160000E+02 6597 92513 3808 777 637 1375
 1.200000E+02 8197 90638 4662 957 812 1766
 1.240000E+02 10264 88213 5752 1213 1021 2278
 1.280000E+02 12904 85154 7172 1533 1296 2903
 1.320000E+02 16106 81350 8865 1958 1634 3649
 1.360000E+02 19904 76702 10811 2364 2060 4669
 1.400000E+02 24146 71440 12755 2928 2570 5893
 1.440000E+02 29054 65094 14916 3586 3210 7342
 1.480000E+02 34549 58065 17092 4273 4005 9179
 1.520000E+02 40575 50113 19160 5125 4928 11362
 1.560000E+02 46413 41638 20538 5906 6059 13910
 1.600000E+02 52275 32833 21414 6727 7324 16810
 1.640000E+02 57403 24608 21071 7430 8773 20129
 1.680000E+02 62769 17189 20702 8029 10328 23710
 1.720000E+02 66554 11158 18555 8454 11963 27582
 1.760000E+02 69854 6808 16130 8420 13738 31566
 1.800000E+02 72142 4014 13229 8153 15328 35432
 1.840000E+02 73683 2308 10033 7637 16951 39062
 1.880000E+02 74929 1312 7426 6642 18432 42429
 1.920000E+02 75688 807 5167 5624 19622 45275
 1.960000E+02 76227 519 3383 4591 20604 47649
 2.000000E+02 76692 365 2174 3540 21383 49595

#Simulation ended (eff.: 0.948860, detail below)
	#Events: 1391154
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
