"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 31 127479 21 6 1 3
"3" 8 43 127466 33 3 2 5
"4" 12 53 127457 37 7 3 6
"5" 16 66 127441 48 5 3 10
"6" 20 84 127425 56 7 6 15
"7" 24 105 127404 68 9 9 19
"8" 28 132 127376 74 19 17 22
"9" 32 183 127322 113 17 22 31
"10" 36 241 127267 155 23 23 40
"11" 40 294 127211 186 31 29 48
"12" 44 391 127110 251 41 37 62
"13" 48 500 127000 324 51 46 79
"14" 52 638 126861 403 64 64 107
"15" 56 849 126651 550 79 79 141
"16" 60 1071 126408 681 105 96 189
"17" 64 1371 126112 866 140 121 244
"18" 68 1760 125699 1088 202 159 311
"19" 72 2238 125197 1403 217 203 415
"20" 76 2841 124600 1777 289 264 511
"21" 80 3581 123824 2175 399 330 677
"22" 84 4530 122843 2750 482 412 886
"23" 88 5846 121533 3572 608 526 1140
"24" 92 7246 120028 4351 793 655 1447
"25" 96 9286 117996 5662 967 827 1830
"26" 100 11678 115537 7080 1213 1061 2324
"27" 104 14687 112437 8837 1563 1322 2965
"28" 108 18514 108526 11032 2030 1637 3815
"29" 112 23096 103825 13675 2483 2074 4864
"30" 116 28661 98190 16787 3062 2634 6178
"31" 120 35195 91430 20241 3843 3321 7790
"32" 124 42790 83684 23965 4922 4154 9749
"33" 128 51668 74650 28309 5961 5179 12219
"34" 132 61318 64862 32597 6984 6484 15253
"35" 136 71196 54865 36116 8306 7941 18833
"36" 140 81153 44714 38609 9876 9649 23019
"37" 144 91238 34691 40310 11258 11740 27930
"38" 148 100260 25591 40398 12500 14096 33266
"39" 152 108309 17617 39035 13351 16711 39212
"40" 156 114598 11444 35789 13891 19440 45478
"41" 160 119163 7010 30921 14129 22139 51974
"42" 164 122317 4101 25442 13537 24927 58411
"43" 168 124362 2279 19743 12684 27414 64521
"44" 172 125594 1284 14595 11190 29719 70090
"45" 176 126279 775 10076 9622 31794 74787
"46" 180 126696 483 6645 7759 33536 78756
"47" 184 126953 330 4247 5918 34876 81912
"48" 188 127126 250 2637 4375 35872 84242
"49" 192 127207 201 1546 3179 36580 85902
"50" 196 127292 164 944 2160 37116 87072
"51" 200 127325 136 535 1449 37452 87889
