# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 5 7000 5 0 0 0
 8.000000E+00 4 7000 3 1 0 0
 1.200000E+01 7 7000 6 0 0 1
 1.600000E+01 6 7000 5 0 0 1
 2.000000E+01 7 7000 6 0 0 1
 2.400000E+01 9 6998 7 0 0 2
 2.800000E+01 16 6995 14 0 0 2
 3.200000E+01 20 6995 18 0 0 2
 3.600000E+01 25 6993 20 2 0 3
 4.000000E+01 17 6990 10 1 1 5
 4.400000E+01 28 6987 17 5 1 5
 4.800000E+01 43 6978 29 5 1 8
 5.200000E+01 62 6963 40 9 2 11
 5.600000E+01 72 6952 52 4 4 12
 6.000000E+01 78 6941 52 7 4 15
 6.400000E+01 109 6921 78 7 5 19
 6.800000E+01 135 6906 98 9 6 22
 7.200000E+01 175 6887 134 8 7 26
 7.600000E+01 207 6866 151 12 9 35
 8.000000E+01 279 6830 198 24 13 44
 8.400000E+01 376 6781 274 32 16 54
 8.800000E+01 445 6679 313 39 27 66
 9.200000E+01 581 6583 417 41 36 87
 9.600000E+01 703 6479 501 52 46 104
 1.000000E+02 892 6354 635 71 55 131
 1.040000E+02 1180 6179 852 85 77 166
 1.080000E+02 1484 5954 1058 112 95 219
 1.120000E+02 1902 5643 1324 175 122 281
 1.160000E+02 2353 5318 1664 187 150 352
 1.200000E+02 2848 4918 1960 243 205 440
 1.240000E+02 3758 4386 2613 318 261 566
 1.280000E+02 4470 3774 2998 403 334 735
 1.320000E+02 5605 3074 3730 527 414 934
 1.360000E+02 6704 2351 4408 603 521 1172
 1.400000E+02 7683 1684 4879 703 636 1465
 1.440000E+02 8869 1132 5437 837 786 1809
 1.480000E+02 10038 732 5847 1014 958 2219
 1.520000E+02 11167 426 6138 1173 1151 2705
 1.560000E+02 11941 250 6055 1261 1363 3262
 1.600000E+02 12738 143 5896 1363 1607 3872
 1.640000E+02 13167 79 5370 1424 1893 4480
 1.680000E+02 13533 39 4786 1454 2145 5148
 1.720000E+02 13567 22 3901 1427 2422 5817
 1.760000E+02 13567 14 3089 1372 2686 6420
 1.800000E+02 13434 5 2264 1232 2941 6997
 1.840000E+02 13212 3 1504 999 3161 7548
 1.880000E+02 13187 3 1068 850 3314 7955
 1.920000E+02 13039 3 676 636 3448 8279
 1.960000E+02 12971 2 433 472 3542 8524
 2.000000E+02 12893 2 251 352 3603 8687

#Simulation ended (eff.: 0.962622, detail below)
	#Events: 465573
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
