"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 24 127485 14 7 0 3
"3" 8 29 127480 19 2 3 5
"4" 12 35 127474 22 3 3 7
"5" 16 41 127468 25 4 3 9
"6" 20 47 127462 25 8 4 10
"7" 24 75 127435 46 8 6 15
"8" 28 95 127413 57 8 9 21
"9" 32 121 127388 72 14 11 24
"10" 36 152 127353 87 23 12 30
"11" 40 206 127297 119 23 18 46
"12" 44 269 127229 162 25 23 59
"13" 48 361 127141 228 36 23 74
"14" 52 456 127039 288 43 37 88
"15" 56 561 126929 349 62 43 107
"16" 60 748 126738 467 83 56 142
"17" 64 959 126530 600 95 83 181
"18" 68 1188 126293 728 134 99 227
"19" 72 1522 125947 933 159 138 292
"20" 76 1959 125506 1213 211 169 366
"21" 80 2472 124959 1521 251 214 486
"22" 84 3160 124268 1930 357 271 602
"23" 88 4003 123409 2454 410 356 783
"24" 92 5045 122336 3075 526 452 992
"25" 96 6428 120912 3890 693 566 1279
"26" 100 8151 119149 4964 842 720 1625
"27" 104 10269 116976 6222 1092 891 2064
"28" 108 12809 114372 7644 1370 1157 2638
"29" 112 16256 110893 9707 1765 1435 3349
"30" 116 20375 106612 12146 2198 1824 4207
"31" 120 25376 101506 15009 2712 2302 5353
"32" 124 31378 95362 18304 3429 2836 6809
"33" 128 38565 88044 22075 4301 3613 8576
"34" 132 46863 79592 26320 5209 4568 10766
"35" 136 55767 70486 30336 6338 5714 13379
"36" 140 65433 60628 34171 7560 7074 16628
"37" 144 75855 50167 37517 9061 8732 20545
"38" 148 85962 39958 39883 10342 10654 25083
"39" 152 95619 30207 40937 11687 12792 30203
"40" 156 104194 21680 40090 13083 15282 35739
"41" 160 111348 14553 37467 13969 17995 41917
"42" 164 117006 9051 33486 14455 20693 48372
"43" 168 121044 5317 28347 14286 23453 54958
"44" 172 123478 3062 22615 13383 26151 61329
"45" 176 124948 1777 16999 12093 28660 67196
"46" 180 125934 1026 12190 10378 30867 72499
"47" 184 126489 633 8184 8706 32722 76877
"48" 188 126815 409 5338 6921 34193 80363
"49" 192 127007 299 3354 5225 35327 83101
"50" 196 127173 221 2078 3786 36176 85133
"51" 200 127265 174 1249 2595 36786 86635
