# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 4 4699 2 2 0 0
 8.000000E+00 4 4696 3 0 1 0
 1.200000E+01 3 4696 2 0 1 0
 1.600000E+01 4 4696 3 0 1 0
 2.000000E+01 6 4696 5 0 1 0
 2.400000E+01 10 4694 6 1 1 2
 2.800000E+01 8 4690 4 0 1 3
 3.200000E+01 7 4690 1 2 1 3
 3.600000E+01 15 4687 8 2 1 4
 4.000000E+01 22 4686 15 0 2 5
 4.400000E+01 19 4685 11 0 3 5
 4.800000E+01 28 4685 17 2 3 6
 5.200000E+01 34 4681 19 4 5 6
 5.600000E+01 47 4669 25 9 5 8
 6.000000E+01 66 4661 44 4 6 12
 6.400000E+01 78 4651 49 9 7 13
 6.800000E+01 96 4632 62 10 8 16
 7.200000E+01 111 4614 77 6 9 19
 7.600000E+01 137 4596 92 13 11 21
 8.000000E+01 182 4559 124 20 13 25
 8.400000E+01 223 4503 144 26 16 37
 8.800000E+01 292 4436 189 30 20 53
 9.200000E+01 411 4371 280 40 24 67
 9.600000E+01 476 4275 309 41 32 94
 1.000000E+02 581 4162 382 43 46 110
 1.040000E+02 748 4033 492 65 56 135
 1.080000E+02 922 3877 600 77 71 174
 1.120000E+02 1123 3678 727 96 90 210
 1.160000E+02 1479 3470 971 133 112 263
 1.200000E+02 1783 3213 1153 159 132 339
 1.240000E+02 2288 2882 1508 205 156 419
 1.280000E+02 2777 2480 1787 264 203 523
 1.320000E+02 3252 2109 2056 288 257 651
 1.360000E+02 4066 1711 2577 358 324 807
 1.400000E+02 4664 1267 2846 436 399 983
 1.440000E+02 5538 893 3309 553 491 1185
 1.480000E+02 6231 591 3533 640 591 1467
 1.520000E+02 7129 346 3819 792 730 1788
 1.560000E+02 7685 187 3792 870 888 2135
 1.600000E+02 8263 112 3759 924 1062 2518
 1.640000E+02 8606 61 3482 972 1243 2909
 1.680000E+02 8756 26 2973 991 1428 3364
 1.720000E+02 8763 13 2415 910 1624 3814
 1.760000E+02 8934 10 2092 837 1813 4192
 1.800000E+02 8827 3 1468 824 1967 4568
 1.840000E+02 8691 3 986 686 2113 4906
 1.880000E+02 8608 1 692 543 2212 5161
 1.920000E+02 8566 1 433 436 2314 5383
 1.960000E+02 8526 1 268 327 2392 5539
 2.000000E+02 8515 1 180 230 2448 5657

#Simulation ended (eff.: 0.955813, detail below)
	#Events: 257778
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
